index,event,timestamp,pos_x,pos_y,res_timestamp,decision,earned_points,total_points,game_timestamp,condition,n_game,subject,filename,n_star,step,n,deviation,gaze_pos_x,gaze_pos_y
284,overkill_step,160229,1218,853,418685517,overkill,-36,3873,293740,im,1,01TG,im_log_game_1,14,overkill_step_8,20,363.73,995.55,654.15
285,overkill_step,161234,1218,853,418686544,no_overkill,0,3873,294745,im,1,01TG,im_log_game_1,14,overkill_step_9,20,399.82,1059.0,498.6
299,activate_star,30086,901,704,419140926,-,0,0,23714,im,2,01TG,im_log_game_2,9,activation,1,52.49,881.65,656.3
300,blast_step_1,31093,901,704,419141953,success,5,5,24721,im,2,01TG,im_log_game_2,9,blast_step_1,1,37.72,877.4,672.3
301,blast_step_2,32096,901,704,419142984,success,30,35,25724,im,2,01TG,im_log_game_2,9,blast_step_2,1,49.85,888.7,655.7
302,blast_step_3,33096,901,704,419143924,success,45,80,26724,im,2,01TG,im_log_game_2,9,blast_step_3,1,67.77,891.25,639.5
303,blast_step_4,34099,901,704,419144960,success,30,110,27727,im,2,01TG,im_log_game_2,9,blast_step_4,1,70.43,891.45,634.2
304,blast_step_5,35103,901,704,419145983,success,50,160,28731,im,2,01TG,im_log_game_2,9,blast_step_5,1,74.13,898.7,630.1
305,blast_step_6,36105,901,704,419146930,success,50,210,29733,im,2,01TG,im_log_game_2,9,blast_step_6,1,87.7,887.3,617.7
306,blast_step_7,37106,901,704,419147974,success,75,285,30734,im,2,01TG,im_log_game_2,9,blast_step_7,1,86.6,888.4,619.0
307,blast_step_8,38107,901,704,419148944,success,75,360,31735,im,2,01TG,im_log_game_2,9,blast_step_8,1,85.8,913.1,623.9
308,overkill_step,39107,901,704,419149976,overkill,-42,318,32735,im,2,01TG,im_log_game_2,9,overkill_step_9,1,399.58,924.4,305.5
309,overkill_step,40107,901,704,419150944,no_overkill,0,318,33735,im,2,01TG,im_log_game_2,9,overkill_step_10,1,432.05,935.9,273.05
315,activate_star,45129,656,880,419155848,-,0,318,38757,im,2,01TG,im_log_game_2,4,activation,2,45.6,629.05,844.2
316,blast_step_1,46133,656,880,419156973,failure,-3,315,39761,im,2,01TG,im_log_game_2,4,blast_step_1,2,52.13,632.9,835.5
317,blast_step_2,47136,656,880,419158022,success,5,320,40764,im,2,01TG,im_log_game_2,4,blast_step_2,2,42.01,633.2,846.05
318,blast_step_3,48140,656,880,419158962,success,35,355,41768,im,2,01TG,im_log_game_2,4,blast_step_3,2,33.3,651.55,848.6
319,blast_step_4,49143,656,880,419159984,success,30,385,42771,im,2,01TG,im_log_game_2,4,blast_step_4,2,47.76,658.9,832.7
320,blast_step_5,50144,656,880,419160952,success,45,430,43772,im,2,01TG,im_log_game_2,4,blast_step_5,2,49.42,656.7,830.85
321,blast_step_6,51144,656,880,419161984,success,65,495,44772,im,2,01TG,im_log_game_2,4,blast_step_6,2,87.83,654.7,792.95
322,blast_step_7,52146,656,880,419163016,success,80,575,45774,im,2,01TG,im_log_game_2,4,blast_step_7,2,65.45,693.0,826.05
323,blast_step_8,53149,656,880,419163863,success,75,650,46777,im,2,01TG,im_log_game_2,4,blast_step_8,2,62.59,706.5,849.1
324,overkill_step,54149,656,880,419164983,overkill,-51,599,47777,im,2,01TG,im_log_game_2,4,overkill_step_9,2,221.1,580.7,672.5
325,overkill_step,55149,656,880,419166017,no_overkill,0,599,48777,im,2,01TG,im_log_game_2,4,overkill_step_10,2,242.37,569.8,652.7
329,activate_star,59464,1106,800,419170343,-,0,599,53092,im,2,01TG,im_log_game_2,12,activation,3,32.79,1083.4,775.4
331,blast_step_2,60476,1106,800,419171295,failure,-33,566,54104,im,2,01TG,im_log_game_2,12,blast_step_1,3,39.05,1079.7,771.6
332,blast_step_3,61480,1106,800,419172328,failure,-21,545,55108,im,2,01TG,im_log_game_2,12,blast_step_2,3,51.02,1063.2,770.0
333,blast_step_4,62480,1106,800,419173292,success,45,590,56108,im,2,01TG,im_log_game_2,12,blast_step_3,3,52.88,1075.75,761.95
334,blast_step_5,63481,1106,800,419174309,success,40,630,57109,im,2,01TG,im_log_game_2,12,blast_step_4,3,53.67,1086.1,751.3
335,blast_step_6,64485,1106,800,419175249,success,40,670,58113,im,2,01TG,im_log_game_2,12,blast_step_5,3,78.18,1099.5,726.5
336,blast_step_7,65487,1106,800,419176372,success,50,720,59115,im,2,01TG,im_log_game_2,12,blast_step_6,3,77.59,1109.8,723.05
337,blast_step_8,66487,1106,800,419177312,success,60,780,60115,im,2,01TG,im_log_game_2,12,blast_step_7,3,45.45,1080.7,770.3
338,overkill_step,67492,1106,800,419178249,overkill,-24,756,61120,im,2,01TG,im_log_game_2,12,overkill_step_8,3,253.42,1245.6,592.6
339,overkill_step,68492,1106,800,419179374,no_overkill,0,756,62120,im,2,01TG,im_log_game_2,12,overkill_step_9,3,268.77,1267.3,586.15
343,activate_star,72826,1194,429,419183698,-,0,756,66454,im,2,01TG,im_log_game_2,15,activation,4,36.74,1164.7,406.0
344,blast_step_1,73842,1194,429,419184718,failure,-6,750,67470,im,2,01TG,im_log_game_2,15,blast_step_1,4,42.74,1159.35,402.0
345,blast_step_2,74842,1194,429,419185682,failure,-15,735,68470,im,2,01TG,im_log_game_2,15,blast_step_2,4,45.52,1158.35,400.25
346,blast_step_3,75845,1194,429,419186702,success,35,770,69473,im,2,01TG,im_log_game_2,15,blast_step_3,4,48.63,1159.4,394.0
347,blast_step_4,76846,1194,429,419187663,success,35,805,70474,im,2,01TG,im_log_game_2,15,blast_step_4,4,45.84,1162.7,395.7
348,blast_step_5,77848,1194,429,419188697,success,45,850,71476,im,2,01TG,im_log_game_2,15,blast_step_5,4,48.49,1161.6,391.5
349,blast_step_6,78849,1194,429,419189724,failure,-33,817,72477,im,2,01TG,im_log_game_2,15,blast_step_6,4,72.96,1143.1,381.3
350,blast_step_7,79851,1194,429,419190664,failure,-30,787,73479,im,2,01TG,im_log_game_2,15,blast_step_7,4,85.73,1122.6,380.9
351,blast_step_8,80852,1194,429,419191699,failure,-30,757,74480,im,2,01TG,im_log_game_2,15,blast_step_8,4,70.43,1144.4,382.3
352,overkill_step,81855,1194,429,419192736,no_overkill,0,757,75483,im,2,01TG,im_log_game_2,15,overkill_step_9,4,292.24,923.05,323.0
356,activate_star,86612,934,329,419197439,-,0,757,80240,im,2,01TG,im_log_game_2,10,activation,5,40.45,906.3,303.3
358,blast_step_2,87620,934,329,419198472,success,30,787,81248,im,2,01TG,im_log_game_2,10,blast_step_1,5,40.31,912.4,295.3
359,blast_step_3,88621,934,329,419199500,success,25,812,82249,im,2,01TG,im_log_game_2,10,blast_step_2,5,66.52,912.1,264.6
360,blast_step_4,89621,934,329,419200455,success,30,842,83249,im,2,01TG,im_log_game_2,10,blast_step_3,5,82.13,905.8,253.6
361,blast_step_5,90621,934,329,419201500,success,30,872,84249,im,2,01TG,im_log_game_2,10,blast_step_4,5,97.26,925.6,231.9
362,blast_step_6,91622,934,329,419202467,success,55,927,85250,im,2,01TG,im_log_game_2,10,blast_step_5,5,91.51,916.6,239.3
363,blast_step_7,92626,934,329,419203499,success,95,1022,86254,im,2,01TG,im_log_game_2,10,blast_step_6,5,108.31,919.8,221.7
364,blast_step_8,93626,934,329,419204343,success,65,1087,87254,im,2,01TG,im_log_game_2,10,blast_step_7,5,106.76,927.7,223.4
365,overkill_step,94628,934,329,419205469,overkill,-42,1045,88256,im,2,01TG,im_log_game_2,10,overkill_step_8,5,351.07,1267.4,227.3
366,overkill_step,95628,934,329,419206501,overkill,-36,1009,89256,im,2,01TG,im_log_game_2,10,overkill_step_9,5,356.03,1277.8,238.5
367,overkill_step,96628,934,329,419207455,no_overkill,0,1009,90256,im,2,01TG,im_log_game_2,10,overkill_step_10,5,359.17,1281.5,235.5
371,activate_star,101208,570,674,419212061,-,0,1009,94836,im,2,01TG,im_log_game_2,0,activation,6,36.65,540.8,655.2
372,blast_step_1,102214,570,674,419213018,failure,-3,1006,95842,im,2,01TG,im_log_game_2,0,blast_step_1,6,36.05,543.2,649.7
373,blast_step_2,103215,570,674,419214050,success,45,1051,96843,im,2,01TG,im_log_game_2,0,blast_step_2,6,32.48,549.3,650.4
374,blast_step_3,104217,570,674,419215080,success,25,1076,97845,im,2,01TG,im_log_game_2,0,blast_step_3,6,35.69,551.25,643.6
375,blast_step_4,105222,570,674,419216032,success,50,1126,98850,im,2,01TG,im_log_game_2,0,blast_step_4,6,40.18,565.5,634.3
376,blast_step_5,106225,570,674,419217064,success,50,1176,99853,im,2,01TG,im_log_game_2,0,blast_step_5,6,49.9,568.2,624.1
377,blast_step_6,107227,570,674,419218113,success,60,1236,100855,im,2,01TG,im_log_game_2,0,blast_step_6,6,64.96,576.8,611.6
378,blast_step_7,108230,570,674,419219050,success,20,1256,101858,im,2,01TG,im_log_game_2,0,blast_step_7,6,387.28,932.6,537.8
379,blast_step_8,109233,570,674,419220084,success,55,1311,102861,im,2,01TG,im_log_game_2,0,blast_step_8,6,453.5,1001.4,536.9
380,overkill_step,110233,570,674,419221128,overkill,-24,1287,103861,im,2,01TG,im_log_game_2,0,overkill_step_9,6,468.98,1018.8,539.3
381,overkill_step,111236,570,674,419222064,no_overkill,0,1287,104864,im,2,01TG,im_log_game_2,0,overkill_step_10,6,210.9,745.55,559.2
385,activate_star,115654,1299,241,419226479,-,0,1287,109282,im,2,01TG,im_log_game_2,17,activation,7,21.47,1295.5,243.4
386,blast_step_1,116658,1299,241,419227521,failure,-6,1281,110286,im,2,01TG,im_log_game_2,17,blast_step_1,7,23.32,1275.8,241.9
387,blast_step_2,117660,1299,241,419228491,success,30,1311,111288,im,2,01TG,im_log_game_2,17,blast_step_2,7,24.28,1274.9,242.1
388,blast_step_3,118665,1299,241,419229524,success,20,1331,112293,im,2,01TG,im_log_game_2,17,blast_step_3,7,12.41,1290.15,235.9
389,blast_step_4,119670,1299,241,419230493,success,40,1371,113298,im,2,01TG,im_log_game_2,17,blast_step_4,7,16.51,1291.0,225.8
390,blast_step_5,120670,1299,241,419231521,success,40,1411,114298,im,2,01TG,im_log_game_2,17,blast_step_5,7,,,
391,blast_step_6,121672,1299,241,419232495,success,40,1451,115300,im,2,01TG,im_log_game_2,17,blast_step_6,7,51.51,1299.6,191.2
392,blast_step_7,122672,1299,241,419233527,failure,-39,1412,116300,im,2,01TG,im_log_game_2,17,blast_step_7,7,67.22,1301.3,174.3
393,blast_step_8,123677,1299,241,419234468,failure,-36,1376,117305,im,2,01TG,im_log_game_2,17,blast_step_8,7,624.46,692.05,382.0
394,overkill_step,124681,1299,241,419235503,no_overkill,0,1376,118309,im,2,01TG,im_log_game_2,17,overkill_step_9,7,609.81,707.6,390.1
398,activate_star,129367,713,403,419240254,-,0,1376,122995,im,2,01TG,im_log_game_2,5,activation,8,29.23,688.5,395.1
399,blast_step_1,130375,713,403,419241208,failure,-3,1373,124003,im,2,01TG,im_log_game_2,5,blast_step_1,8,20.41,696.0,393.1
400,blast_step_2,131375,713,403,419242243,success,15,1388,125003,im,2,01TG,im_log_game_2,5,blast_step_2,8,24.16,689.6,395.8
401,blast_step_3,132377,713,403,419243212,success,10,1398,126005,im,2,01TG,im_log_game_2,5,blast_step_3,8,26.96,689.15,390.85
402,blast_step_4,133378,713,403,419244232,success,30,1428,127006,im,2,01TG,im_log_game_2,5,blast_step_4,8,40.35,699.75,365.25
403,blast_step_5,134381,713,403,419245185,success,20,1448,128009,im,2,01TG,im_log_game_2,5,blast_step_5,8,51.97,693.1,356.7
404,blast_step_6,135382,713,403,419246219,success,40,1488,129010,im,2,01TG,im_log_game_2,5,blast_step_6,8,75.71,669.5,337.7
405,blast_step_7,136382,713,403,419247250,success,45,1533,130010,im,2,01TG,im_log_game_2,5,blast_step_7,8,68.77,733.2,336.3
406,blast_step_8,137385,713,403,419248202,success,60,1593,131013,im,2,01TG,im_log_game_2,5,blast_step_8,8,577.97,1248.85,616.6
407,overkill_step,138389,713,403,419249143,overkill,-39,1554,132017,im,2,01TG,im_log_game_2,5,overkill_step_9,8,,,
408,overkill_step,139389,713,403,419250264,no_overkill,0,1554,133017,im,2,01TG,im_log_game_2,5,overkill_step_10,8,545.46,1230.1,588.3
412,activate_star,144132,1278,621,419254983,-,0,1554,137760,im,2,01TG,im_log_game_2,16,activation,9,46.3,1238.1,606.2
413,blast_step_1,145141,1278,621,419256012,failure,-3,1551,138769,im,2,01TG,im_log_game_2,16,blast_step_1,9,42.17,1239.5,604.7
414,blast_step_2,146141,1278,621,419256964,failure,-15,1536,139769,im,2,01TG,im_log_game_2,16,blast_step_2,9,32.45,1245.8,619.4
415,blast_step_3,147142,1278,621,419258005,success,20,1556,140770,im,2,01TG,im_log_game_2,16,blast_step_3,9,17.97,1263.0,608.0
416,blast_step_4,148147,1278,621,419258953,success,40,1596,141775,im,2,01TG,im_log_game_2,16,blast_step_4,9,36.91,1254.8,592.8
417,blast_step_5,149147,1278,621,419259983,failure,-15,1581,142775,im,2,01TG,im_log_game_2,16,blast_step_5,9,35.18,1281.2,592.2
418,blast_step_6,150151,1278,621,419260953,failure,-21,1560,143779,im,2,01TG,im_log_game_2,16,blast_step_6,9,32.03,1280.6,591.4
419,blast_step_7,151152,1278,621,419261983,failure,-27,1533,144780,im,2,01TG,im_log_game_2,16,blast_step_7,9,39.63,1272.5,581.7
420,blast_step_8,152156,1278,621,419263032,success,30,1563,145784,im,2,01TG,im_log_game_2,16,blast_step_8,9,32.32,1281.4,591.5
421,overkill_step,153156,1278,621,419263969,overkill,-39,1524,146784,im,2,01TG,im_log_game_2,16,overkill_step_9,9,8.96,1279.5,615.9
422,overkill_step,154158,1278,621,419265016,overkill,-24,1500,147786,im,2,01TG,im_log_game_2,16,overkill_step_10,9,75.28,1311.25,674.2
423,overkill_step,155159,1278,621,419266046,no_overkill,0,1500,148787,im,2,01TG,im_log_game_2,16,overkill_step_11,9,279.8,1271.75,900.7
427,activate_star,160008,1300,899,419270828,-,0,1500,153636,im,2,01TG,im_log_game_2,18,activation,10,59.97,1247.8,892.9
429,blast_step_2,161013,1300,899,419271862,success,15,1515,154641,im,2,01TG,im_log_game_2,18,blast_step_1,10,43.9,1256.2,897.8
430,blast_step_3,162016,1300,899,419272896,success,30,1545,155644,im,2,01TG,im_log_game_2,18,blast_step_2,10,27.32,1273.9,906.3
431,blast_step_4,163016,1300,899,419273863,success,30,1575,156644,im,2,01TG,im_log_game_2,18,blast_step_3,10,29.59,1275.8,913.8
432,blast_step_5,164016,1300,899,419274893,success,30,1605,157644,im,2,01TG,im_log_game_2,18,blast_step_4,10,19.44,1288.9,885.5
433,blast_step_6,165020,1300,899,419275850,success,80,1685,158648,im,2,01TG,im_log_game_2,18,blast_step_5,10,21.73,1284.5,883.4
434,blast_step_7,166024,1300,899,419276882,success,50,1735,159652,im,2,01TG,im_log_game_2,18,blast_step_6,10,59.58,1277.3,845.2
435,blast_step_8,167027,1300,899,419277904,success,55,1790,160655,im,2,01TG,im_log_game_2,18,blast_step_7,10,516.97,987.1,511.05
436,overkill_step,168027,1300,899,419278863,no_overkill,0,1790,161655,im,2,01TG,im_log_game_2,18,overkill_step_8,10,,,
446,activate_star,15137,573,214,419296863,-,0,1790,177386,im,2,01TG,im_log_game_2,1,activation,11,21.21,569.1,229.7
447,blast_step_1,16152,573,214,419297896,success,15,1805,178401,im,2,01TG,im_log_game_2,1,blast_step_1,11,22.08,555.3,226.95
448,blast_step_2,17152,573,214,419298835,success,10,1815,179401,im,2,01TG,im_log_game_2,1,blast_step_2,11,10.85,572.45,211.6
449,blast_step_3,18152,573,214,419299863,success,20,1835,180401,im,2,01TG,im_log_game_2,1,blast_step_3,11,18.24,581.2,219.6
450,blast_step_4,19152,573,214,419300840,success,25,1860,181401,im,2,01TG,im_log_game_2,1,blast_step_4,11,10.1,564.9,210.1
451,blast_step_5,20157,573,214,419301856,success,40,1900,182406,im,2,01TG,im_log_game_2,1,blast_step_5,11,35.86,589.2,182.7
452,blast_step_6,21159,573,214,419302827,success,60,1960,183408,im,2,01TG,im_log_game_2,1,blast_step_6,11,50.47,585.4,165.8
453,blast_step_7,22164,573,214,419303895,success,30,1990,184413,im,2,01TG,im_log_game_2,1,blast_step_7,11,48.96,588.9,169.6
454,blast_step_8,23165,573,214,419304851,success,70,2060,185414,im,2,01TG,im_log_game_2,1,blast_step_8,11,331.04,808.2,446.25
455,overkill_step,24167,573,214,419305884,overkill,-48,2012,186416,im,2,01TG,im_log_game_2,1,overkill_step_9,11,363.35,838.1,459.7
456,overkill_step,25170,573,214,419306930,no_overkill,0,2012,187419,im,2,01TG,im_log_game_2,1,overkill_step_10,11,349.7,807.5,473.0
460,activate_star,29481,822,441,419311164,-,0,2012,191730,im,2,01TG,im_log_game_2,6,activation,12,15.84,817.5,454.0
461,blast_step_1,30486,822,441,419312184,failure,-6,2006,192735,im,2,01TG,im_log_game_2,6,blast_step_1,12,19.61,805.6,450.5
462,blast_step_2,31487,822,441,419313223,success,35,2041,193736,im,2,01TG,im_log_game_2,6,blast_step_2,12,14.4,823.15,445.6
463,blast_step_3,32490,822,441,419314166,success,35,2076,194739,im,2,01TG,im_log_game_2,6,blast_step_3,12,12.22,828.2,447.2
464,blast_step_4,33491,822,441,419315210,success,55,2131,195740,im,2,01TG,im_log_game_2,6,blast_step_4,12,56.79,860.9,387.4
465,blast_step_5,34491,822,441,419316231,success,50,2181,196740,im,2,01TG,im_log_game_2,6,blast_step_5,12,27.44,840.6,454.55
466,blast_step_6,35492,822,441,419317186,success,45,2226,197741,im,2,01TG,im_log_game_2,6,blast_step_6,12,60.48,841.7,497.6
467,blast_step_7,36494,822,441,419318216,success,65,2291,198743,im,2,01TG,im_log_game_2,6,blast_step_7,12,84.7,814.6,516.2
468,blast_step_8,37494,822,441,419319170,success,55,2346,199743,im,2,01TG,im_log_game_2,6,blast_step_8,12,98.9,887.9,501.7
469,overkill_step,38499,822,441,419320213,no_overkill,0,2346,200748,im,2,01TG,im_log_game_2,6,overkill_step_9,12,255.94,1068.1,510.4
473,activate_star,42809,596,538,419324559,-,0,2346,205058,im,2,01TG,im_log_game_2,2,activation,13,25.14,588.0,556.3
474,blast_step_1,43819,596,538,419325503,failure,-3,2343,206068,im,2,01TG,im_log_game_2,2,blast_step_1,13,24.65,588.55,561.2
475,blast_step_2,44821,596,538,419326563,success,10,2353,207070,im,2,01TG,im_log_game_2,2,blast_step_2,13,25.7,591.7,563.0
476,blast_step_3,45821,596,538,419327501,success,40,2393,208070,im,2,01TG,im_log_game_2,2,blast_step_3,13,17.2,595.4,554.1
477,blast_step_4,46822,596,538,419328562,success,40,2433,209071,im,2,01TG,im_log_game_2,2,blast_step_4,13,14.71,604.4,545.6
478,blast_step_5,47822,596,538,419329408,failure,-27,2406,210071,im,2,01TG,im_log_game_2,2,blast_step_5,13,10.32,605.4,539.4
479,blast_step_6,48826,596,538,419330564,failure,-15,2391,211075,im,2,01TG,im_log_game_2,2,blast_step_6,13,46.39,554.3,521.8
480,blast_step_7,49826,596,538,419331589,failure,-27,2364,212075,im,2,01TG,im_log_game_2,2,blast_step_7,13,51.17,551.05,495.75
481,blast_step_8,50826,596,538,419332567,success,45,2409,213075,im,2,01TG,im_log_game_2,2,blast_step_8,13,63.15,557.4,492.1
482,overkill_step,51826,596,538,419333521,overkill,-27,2382,214075,im,2,01TG,im_log_game_2,2,overkill_step_9,13,186.79,774.55,481.85
483,overkill_step,52830,596,538,419334583,overkill,-15,2367,215079,im,2,01TG,im_log_game_2,2,overkill_step_10,13,441.13,1035.1,497.3
484,overkill_step,53833,596,538,419335423,no_overkill,0,2367,216082,im,2,01TG,im_log_game_2,2,overkill_step_11,13,447.26,1041.65,500.95
488,activate_star,58572,898,241,419340329,-,0,2367,220821,im,2,01TG,im_log_game_2,8,activation,14,25.59,893.05,256.6
489,blast_step_1,59581,898,241,419341262,success,10,2377,221830,im,2,01TG,im_log_game_2,8,blast_step_1,14,23.97,875.7,248.0
490,blast_step_2,60585,898,241,419342298,success,5,2382,222834,im,2,01TG,im_log_game_2,8,blast_step_2,14,10.63,893.6,247.8
491,blast_step_3,61588,898,241,419343329,success,35,2417,223837,im,2,01TG,im_log_game_2,8,blast_step_3,14,,,
492,blast_step_4,62588,898,241,419344266,success,15,2432,224837,im,2,01TG,im_log_game_2,8,blast_step_4,14,44.05,902.9,197.5
493,blast_step_5,63588,898,241,419345297,success,35,2467,225837,im,2,01TG,im_log_game_2,8,blast_step_5,14,60.89,908.55,189.7
494,blast_step_6,64589,898,241,419346336,success,45,2512,226838,im,2,01TG,im_log_game_2,8,blast_step_6,14,59.83,893.5,181.4
495,blast_step_7,65589,898,241,419347263,success,55,2567,227838,im,2,01TG,im_log_game_2,8,blast_step_7,14,74.73,911.8,167.9
496,blast_step_8,66590,898,241,419348315,success,30,2597,228839,im,2,01TG,im_log_game_2,8,blast_step_8,14,221.62,1118.2,257.1
497,overkill_step,67594,898,241,419349341,overkill,-21,2576,229843,im,2,01TG,im_log_game_2,8,overkill_step_9,14,217.85,1110.3,283.8
498,overkill_step,68599,898,241,419350280,no_overkill,0,2576,230848,im,2,01TG,im_log_game_2,8,overkill_step_10,14,,,
502,activate_star,72913,1140,235,419354622,-,0,2576,235162,im,2,01TG,im_log_game_2,14,activation,15,17.66,1125.4,231.9
503,blast_step_1,73920,1140,235,419355656,success,5,2581,236169,im,2,01TG,im_log_game_2,14,blast_step_1,15,18.86,1122.1,231.2
504,blast_step_2,74924,1140,235,419356687,success,10,2591,237173,im,2,01TG,im_log_game_2,14,blast_step_2,15,41.26,1101.5,223.3
505,blast_step_3,75927,1140,235,419357657,success,25,2616,238176,im,2,01TG,im_log_game_2,14,blast_step_3,15,34.57,1113.8,212.0
506,blast_step_4,76928,1140,235,419358689,success,20,2636,239177,im,2,01TG,im_log_game_2,14,blast_step_4,15,25.65,1150.45,214.4
507,blast_step_5,77932,1140,235,419359623,success,65,2701,240181,im,2,01TG,im_log_game_2,14,blast_step_5,15,42.14,1162.3,200.5
508,blast_step_6,78932,1140,235,419360657,success,15,2716,241181,im,2,01TG,im_log_game_2,14,blast_step_6,15,58.72,1163.4,180.9
509,blast_step_7,79933,1140,235,419361686,success,30,2746,242182,im,2,01TG,im_log_game_2,14,blast_step_7,15,454.43,705.6,356.5
510,blast_step_8,80933,1140,235,419362621,failure,-42,2704,243182,im,2,01TG,im_log_game_2,14,blast_step_8,15,453.95,710.5,382.75
