index,event,timestamp,pos_x,pos_y,res_timestamp,decision,earned_points,total_points,game_timestamp,condition,n_game,subject,filename,n_star,interaction_type,n,p_nan,deviation,gaze_pos_x,gaze_pos_y,var_x,var_y,var,range_x,range_y,range_mean,range_max,range,av_x,av_y,norm_dev,gaze_path
37949,activate_star,106907,1026,769,275395998,-,0,517,104799,qm,3,24EK,qm_log_game_3,11,holiday_home,6,0.0,15.5,1030.0,759.6,87.26,97.1,92.18,33.6,44.9,39.25,44.9,56.08003209699509,1020.4,742.3,21.9,1802.74
37953,activate_star,117269,643,421,275406358,-,0,517,115161,qm,3,24EK,qm_log_game_3,2,holiday_home,7,0.0,53.36,629.3,370.6,351.99,228.25,290.12,103.7,65.6,84.65,103.7,122.70717175454742,632.6,368.8,17.22,2161.2
37957,activate_star,127276,852,221,275416358,-,0,517,125168,qm,3,24EK,qm_log_game_3,5,blast,8,0.0,21.22,867.8,215.6,83.92,110.91,97.41499999999999,43.1,36.9,40.0,43.1,56.738170573256944,861.6,234.3,23.48,2073.76
37971,activate_star,141188,1139,272,275430278,-,0,718,139080,qm,3,24EK,qm_log_game_3,13,blast,9,0.0,43.95,1120.3,311.7,54.98,211.8,133.39000000000001,37.7,59.0,48.35,59.0,70.01635523218843,1123.7,320.7,15.9,1489.27
37984,activate_star,154668,1026,769,275443758,-,0,997,152560,qm,3,24EK,qm_log_game_3,11,holiday_home,10,0.0,33.55,1011.6,742.3,194.78,229.01,211.89499999999998,61.7,84.5,73.1,84.5,104.6285811812432,1014.8,728.7,18.75,2809.46
38001,activate_star,177824,1248,506,275466918,-,0,1021,175716,qm,3,24EK,qm_log_game_3,17,holiday_home,11,0.0,38.07,1213.4,493.5,139.79,87.58,113.685,64.4,44.3,54.35,64.4,78.16552948710832,1223.3,507.4,21.03,2287.92
38018,activate_star,202232,643,421,275491318,-,0,1226,200124,qm,3,24EK,qm_log_game_3,2,blast,12,0.0,51.58,615.5,377.7,45.83,456.42,251.125,25.3,115.5,70.4,115.5,118.23848781171044,619.0,396.9,22.96,1571.33
38035,activate_star,7957,1094,664,275511157,-,0,1506,216077,qm,3,24EK,qm_log_game_3,12,blast,13,0.0,60.38,1083.1,607.0,215.89,100.22,158.055,60.6,40.8,50.7,60.6,73.05477397131553,1065.9,588.7,27.69,2276.78
38050,activate_star,22954,1222,828,275526159,-,0,1694,231074,qm,3,24EK,qm_log_game_3,15,blast,14,0.0,75.76,1182.0,763.9,91.32,134.29,112.80499999999999,36.6,44.9,40.75,44.9,57.92728200079821,1182.8,774.5,17.02,2796.01
38063,activate_star,36555,608,161,275539757,-,0,1851,244675,qm,3,24EK,qm_log_game_3,0,blast,15,0.0,49.34,577.5,121.5,72.96,76.24,74.6,38.9,36.2,37.55,38.9,53.13802781436285,572.0,135.3,17.23,2008.79
38077,activate_star,51519,1155,255,275554717,-,0,1963,259639,qm,3,24EK,qm_log_game_3,14,blast,16,0.0,25.37,1143.9,238.7,63.73,452.68,258.205,44.3,69.2,56.75,69.2,82.16526029898525,1137.6,273.6,36.29,1721.82
38090,activate_star,64201,1236,487,275567397,-,0,2046,272321,qm,3,24EK,qm_log_game_3,16,holiday_home,17,0.0,18.33,1237.0,476.9,66.45,280.08,173.265,37.6,72.4,55.0,72.4,81.58137042241937,1239.2,440.8,37.47,3022.74
38113,activate_star,100633,1007,897,275603837,-,0,2248,308753,qm,3,24EK,qm_log_game_3,10,blast,18,0.0,64.66,964.7,844.0,174.52,106.45,140.485,43.1,52.0,47.55,52.0,67.5396920336479,980.7,845.5,20.42,1635.11
38127,activate_star,114972,896,531,275618157,-,0,2541,323092,qm,3,24EK,qm_log_game_3,8,holiday_home,19,0.0,43.63,864.6,506.8,101.48,209.99,155.735,44.2,57.0,50.6,57.0,72.12932829300436,871.0,493.1,19.77,1884.37
38145,activate_star,140630,740,843,275643837,-,0,2602,348750,qm,3,24EK,qm_log_game_3,4,blast,20,0.0,68.86,687.6,798.6,40.11,390.58,215.345,25.5,89.2,57.35,89.2,92.77332590782763,694.7,791.8,15.36,1916.93
38162,activate_star,158396,632,585,275661597,-,0,2741,366516,qm,3,24EK,qm_log_game_3,1,blast,21,0.0,40.97,596.0,562.4,74.08,277.07,175.575,40.2,82.6,61.4,82.6,91.8629413855228,592.7,571.9,15.77,1463.77
38175,activate_star,171990,863,305,275675197,-,0,2923,380110,qm,3,24EK,qm_log_game_3,6,holiday_home,22,0.0,24.31,845.8,297.8,268.03,202.45,235.23999999999998,81.9,51.5,66.7,81.9,96.74636944092528,845.5,284.9,18.14,1874.11
