event_name,decision,subject,condition,res_timestamp,n_star,n_game,filename
inner_band_2,0,23MM,qm,215320256,6,1,qm_log_game_1
inner_band_3,1,23MM,qm,215321257,6,1,qm_log_game_1
inner_band_4,1,23MM,qm,215322256,6,1,qm_log_game_1
inner_band_5,0,23MM,qm,215323256,6,1,qm_log_game_1
inner_band_6,0,23MM,qm,215324256,6,1,qm_log_game_1
inner_band_7,0,23MM,qm,215325258,6,1,qm_log_game_1
inner_band_8,1,23MM,qm,215326256,6,1,qm_log_game_1
outer_band_1,0,23MM,qm,215327257,6,1,qm_log_game_1
outer_band_2,0,23MM,qm,215327257,6,1,qm_log_game_1
outer_band_3,0,23MM,qm,215327257,6,1,qm_log_game_1
outer_band_4,0,23MM,qm,215327257,6,1,qm_log_game_1
inner_band_1,1,23MM,qm,215336657,16,1,qm_log_game_1
inner_band_2,1,23MM,qm,215337656,16,1,qm_log_game_1
inner_band_3,0,23MM,qm,215338657,16,1,qm_log_game_1
inner_band_4,1,23MM,qm,215339656,16,1,qm_log_game_1
inner_band_5,1,23MM,qm,215340657,16,1,qm_log_game_1
inner_band_6,1,23MM,qm,215341657,16,1,qm_log_game_1
inner_band_7,1,23MM,qm,215342656,16,1,qm_log_game_1
inner_band_8,0,23MM,qm,215343656,16,1,qm_log_game_1
outer_band_1,0,23MM,qm,215344656,16,1,qm_log_game_1
outer_band_2,0,23MM,qm,215344656,16,1,qm_log_game_1
outer_band_3,0,23MM,qm,215344656,16,1,qm_log_game_1
outer_band_4,0,23MM,qm,215344656,16,1,qm_log_game_1
inner_band_1,0,23MM,qm,215354696,15,1,qm_log_game_1
inner_band_2,0,23MM,qm,215355699,15,1,qm_log_game_1
inner_band_3,1,23MM,qm,215356696,15,1,qm_log_game_1
inner_band_4,1,23MM,qm,215357696,15,1,qm_log_game_1
inner_band_5,1,23MM,qm,215358696,15,1,qm_log_game_1
inner_band_6,1,23MM,qm,215359696,15,1,qm_log_game_1
inner_band_7,0,23MM,qm,215360696,15,1,qm_log_game_1
outer_band_1,0,23MM,qm,215361696,15,1,qm_log_game_1
outer_band_2,0,23MM,qm,215361696,15,1,qm_log_game_1
outer_band_3,0,23MM,qm,215361696,15,1,qm_log_game_1
outer_band_4,0,23MM,qm,215361696,15,1,qm_log_game_1
inner_band_1,0,23MM,qm,215369496,3,1,qm_log_game_1
inner_band_2,0,23MM,qm,215370496,3,1,qm_log_game_1
inner_band_3,0,23MM,qm,215371496,3,1,qm_log_game_1
inner_band_4,1,23MM,qm,215372496,3,1,qm_log_game_1
inner_band_5,1,23MM,qm,215373496,3,1,qm_log_game_1
inner_band_6,1,23MM,qm,215374496,3,1,qm_log_game_1
inner_band_7,1,23MM,qm,215375496,3,1,qm_log_game_1
inner_band_8,1,23MM,qm,215376496,3,1,qm_log_game_1
outer_band_1,0,23MM,qm,215377496,3,1,qm_log_game_1
outer_band_2,0,23MM,qm,215377496,3,1,qm_log_game_1
outer_band_3,0,23MM,qm,215377496,3,1,qm_log_game_1
outer_band_4,0,23MM,qm,215377496,3,1,qm_log_game_1
inner_band_1,0,23MM,qm,215385136,11,1,qm_log_game_1
inner_band_2,1,23MM,qm,215386136,11,1,qm_log_game_1
inner_band_3,1,23MM,qm,215387136,11,1,qm_log_game_1
inner_band_4,1,23MM,qm,215388136,11,1,qm_log_game_1
inner_band_5,1,23MM,qm,215389136,11,1,qm_log_game_1
inner_band_6,0,23MM,qm,215390136,11,1,qm_log_game_1
inner_band_7,1,23MM,qm,215391136,11,1,qm_log_game_1
inner_band_8,1,23MM,qm,215392136,11,1,qm_log_game_1
outer_band_1,1,23MM,qm,215393136,11,1,qm_log_game_1
outer_band_2,1,23MM,qm,215393136,11,1,qm_log_game_1
outer_band_3,0,23MM,qm,215393136,11,1,qm_log_game_1
outer_band_4,0,23MM,qm,215393136,11,1,qm_log_game_1
inner_band_1,0,23MM,qm,215404616,19,1,qm_log_game_1
inner_band_2,0,23MM,qm,215405616,19,1,qm_log_game_1
inner_band_3,1,23MM,qm,215406616,19,1,qm_log_game_1
inner_band_4,0,23MM,qm,215407616,19,1,qm_log_game_1
inner_band_5,1,23MM,qm,215408616,19,1,qm_log_game_1
inner_band_6,1,23MM,qm,215409616,19,1,qm_log_game_1
inner_band_7,0,23MM,qm,215410616,19,1,qm_log_game_1
inner_band_8,0,23MM,qm,215411616,19,1,qm_log_game_1
outer_band_1,0,23MM,qm,215412616,19,1,qm_log_game_1
outer_band_2,0,23MM,qm,215412616,19,1,qm_log_game_1
outer_band_3,0,23MM,qm,215412616,19,1,qm_log_game_1
outer_band_4,0,23MM,qm,215412616,19,1,qm_log_game_1
inner_band_1,0,23MM,qm,215838016,19,2,qm_log_game_2
inner_band_2,1,23MM,qm,215839016,19,2,qm_log_game_2
inner_band_3,1,23MM,qm,215840016,19,2,qm_log_game_2
inner_band_4,1,23MM,qm,215841016,19,2,qm_log_game_2
inner_band_5,1,23MM,qm,215842016,19,2,qm_log_game_2
inner_band_6,1,23MM,qm,215843016,19,2,qm_log_game_2
inner_band_7,1,23MM,qm,215844016,19,2,qm_log_game_2
outer_band_1,1,23MM,qm,215845016,19,2,qm_log_game_2
outer_band_2,1,23MM,qm,215845016,19,2,qm_log_game_2
outer_band_3,0,23MM,qm,215845016,19,2,qm_log_game_2
outer_band_4,0,23MM,qm,215845016,19,2,qm_log_game_2
inner_band_1,0,23MM,qm,215862616,8,2,qm_log_game_2
inner_band_2,0,23MM,qm,215863616,8,2,qm_log_game_2
inner_band_3,1,23MM,qm,215864615,8,2,qm_log_game_2
inner_band_4,1,23MM,qm,215865616,8,2,qm_log_game_2
inner_band_5,1,23MM,qm,215866616,8,2,qm_log_game_2
inner_band_6,1,23MM,qm,215867616,8,2,qm_log_game_2
inner_band_7,1,23MM,qm,215868616,8,2,qm_log_game_2
inner_band_8,1,23MM,qm,215869615,8,2,qm_log_game_2
outer_band_1,1,23MM,qm,215870616,8,2,qm_log_game_2
outer_band_2,1,23MM,qm,215870616,8,2,qm_log_game_2
outer_band_3,0,23MM,qm,215870616,8,2,qm_log_game_2
outer_band_4,0,23MM,qm,215870616,8,2,qm_log_game_2
inner_band_1,0,23MM,qm,215878616,1,2,qm_log_game_2
inner_band_2,0,23MM,qm,215879615,1,2,qm_log_game_2
inner_band_3,1,23MM,qm,215880615,1,2,qm_log_game_2
inner_band_4,1,23MM,qm,215881616,1,2,qm_log_game_2
inner_band_5,1,23MM,qm,215882615,1,2,qm_log_game_2
inner_band_6,1,23MM,qm,215883615,1,2,qm_log_game_2
inner_band_7,1,23MM,qm,215884616,1,2,qm_log_game_2
inner_band_8,0,23MM,qm,215885615,1,2,qm_log_game_2
outer_band_1,1,23MM,qm,215886617,1,2,qm_log_game_2
outer_band_2,1,23MM,qm,215886617,1,2,qm_log_game_2
outer_band_3,0,23MM,qm,215886617,1,2,qm_log_game_2
outer_band_4,0,23MM,qm,215886617,1,2,qm_log_game_2
inner_band_1,0,23MM,qm,215894295,4,2,qm_log_game_2
inner_band_2,0,23MM,qm,215895295,4,2,qm_log_game_2
inner_band_3,1,23MM,qm,215896295,4,2,qm_log_game_2
inner_band_4,1,23MM,qm,215897295,4,2,qm_log_game_2
inner_band_5,1,23MM,qm,215898295,4,2,qm_log_game_2
inner_band_6,1,23MM,qm,215899295,4,2,qm_log_game_2
inner_band_7,0,23MM,qm,215900295,4,2,qm_log_game_2
outer_band_1,1,23MM,qm,215901295,4,2,qm_log_game_2
outer_band_2,1,23MM,qm,215901295,4,2,qm_log_game_2
outer_band_3,0,23MM,qm,215901295,4,2,qm_log_game_2
outer_band_4,0,23MM,qm,215901295,4,2,qm_log_game_2
inner_band_1,0,23MM,qm,215912215,9,2,qm_log_game_2
inner_band_2,0,23MM,qm,215913215,9,2,qm_log_game_2
inner_band_3,1,23MM,qm,215914215,9,2,qm_log_game_2
inner_band_4,1,23MM,qm,215915215,9,2,qm_log_game_2
inner_band_5,0,23MM,qm,215916175,9,2,qm_log_game_2
inner_band_6,1,23MM,qm,215917215,9,2,qm_log_game_2
inner_band_7,1,23MM,qm,215918215,9,2,qm_log_game_2
inner_band_8,1,23MM,qm,215919215,9,2,qm_log_game_2
outer_band_1,0,23MM,qm,215920215,9,2,qm_log_game_2
outer_band_2,0,23MM,qm,215920215,9,2,qm_log_game_2
outer_band_3,0,23MM,qm,215920215,9,2,qm_log_game_2
outer_band_4,0,23MM,qm,215920215,9,2,qm_log_game_2
inner_band_1,0,23MM,qm,215931255,14,2,qm_log_game_2
inner_band_2,0,23MM,qm,215932255,14,2,qm_log_game_2
inner_band_3,0,23MM,qm,215933255,14,2,qm_log_game_2
inner_band_4,1,23MM,qm,215934255,14,2,qm_log_game_2
inner_band_5,0,23MM,qm,215935255,14,2,qm_log_game_2
inner_band_6,0,23MM,qm,215936255,14,2,qm_log_game_2
inner_band_7,0,23MM,qm,215937255,14,2,qm_log_game_2
outer_band_1,0,23MM,qm,215938257,14,2,qm_log_game_2
outer_band_2,0,23MM,qm,215938257,14,2,qm_log_game_2
outer_band_3,0,23MM,qm,215938257,14,2,qm_log_game_2
outer_band_4,0,23MM,qm,215938257,14,2,qm_log_game_2
inner_band_1,0,23MM,qm,215958895,12,2,qm_log_game_2
inner_band_2,1,23MM,qm,215959895,12,2,qm_log_game_2
inner_band_3,1,23MM,qm,215960908,12,2,qm_log_game_2
inner_band_4,1,23MM,qm,215961895,12,2,qm_log_game_2
inner_band_5,1,23MM,qm,215962895,12,2,qm_log_game_2
inner_band_6,1,23MM,qm,215963895,12,2,qm_log_game_2
inner_band_7,0,23MM,qm,215964895,12,2,qm_log_game_2
inner_band_8,0,23MM,qm,215965895,12,2,qm_log_game_2
outer_band_1,0,23MM,qm,215966895,12,2,qm_log_game_2
outer_band_2,0,23MM,qm,215966895,12,2,qm_log_game_2
outer_band_3,0,23MM,qm,215966895,12,2,qm_log_game_2
outer_band_4,0,23MM,qm,215966895,12,2,qm_log_game_2
inner_band_1,0,23MM,qm,215972615,6,2,qm_log_game_2
inner_band_2,1,23MM,qm,215973615,6,2,qm_log_game_2
inner_band_3,1,23MM,qm,215974615,6,2,qm_log_game_2
inner_band_4,1,23MM,qm,215975615,6,2,qm_log_game_2
inner_band_5,1,23MM,qm,215976615,6,2,qm_log_game_2
inner_band_6,1,23MM,qm,215977615,6,2,qm_log_game_2
inner_band_7,0,23MM,qm,215978615,6,2,qm_log_game_2
inner_band_8,0,23MM,qm,215979615,6,2,qm_log_game_2
outer_band_1,0,23MM,qm,215980615,6,2,qm_log_game_2
outer_band_2,0,23MM,qm,215980615,6,2,qm_log_game_2
outer_band_3,0,23MM,qm,215980615,6,2,qm_log_game_2
outer_band_4,0,23MM,qm,215980615,6,2,qm_log_game_2
inner_band_1,0,23MM,qm,215992695,13,2,qm_log_game_2
inner_band_2,0,23MM,qm,215993695,13,2,qm_log_game_2
inner_band_3,0,23MM,qm,215994695,13,2,qm_log_game_2
inner_band_4,1,23MM,qm,215995695,13,2,qm_log_game_2
inner_band_5,1,23MM,qm,215996695,13,2,qm_log_game_2
inner_band_6,1,23MM,qm,215997695,13,2,qm_log_game_2
inner_band_7,0,23MM,qm,215998695,13,2,qm_log_game_2
inner_band_8,0,23MM,qm,215999695,13,2,qm_log_game_2
outer_band_1,0,23MM,qm,216000695,13,2,qm_log_game_2
outer_band_2,0,23MM,qm,216000695,13,2,qm_log_game_2
outer_band_3,0,23MM,qm,216000695,13,2,qm_log_game_2
outer_band_4,0,23MM,qm,216000695,13,2,qm_log_game_2
inner_band_1,0,23MM,qm,216007855,3,2,qm_log_game_2
inner_band_2,0,23MM,qm,216008855,3,2,qm_log_game_2
inner_band_3,1,23MM,qm,216009854,3,2,qm_log_game_2
inner_band_4,1,23MM,qm,216010855,3,2,qm_log_game_2
inner_band_5,1,23MM,qm,216011855,3,2,qm_log_game_2
inner_band_6,1,23MM,qm,216012854,3,2,qm_log_game_2
inner_band_7,0,23MM,qm,216013854,3,2,qm_log_game_2
outer_band_1,0,23MM,qm,216014856,3,2,qm_log_game_2
outer_band_2,0,23MM,qm,216014856,3,2,qm_log_game_2
outer_band_3,0,23MM,qm,216014856,3,2,qm_log_game_2
outer_band_4,0,23MM,qm,216014856,3,2,qm_log_game_2
inner_band_1,0,23MM,qm,216028736,0,2,qm_log_game_2
inner_band_2,0,23MM,qm,216029734,0,2,qm_log_game_2
inner_band_3,0,23MM,qm,216030734,0,2,qm_log_game_2
inner_band_4,0,23MM,qm,216031734,0,2,qm_log_game_2
inner_band_5,0,23MM,qm,216032734,0,2,qm_log_game_2
inner_band_6,1,23MM,qm,216033734,0,2,qm_log_game_2
inner_band_7,1,23MM,qm,216034734,0,2,qm_log_game_2
outer_band_1,0,23MM,qm,216035734,0,2,qm_log_game_2
outer_band_2,0,23MM,qm,216035734,0,2,qm_log_game_2
outer_band_3,0,23MM,qm,216035734,0,2,qm_log_game_2
outer_band_4,0,23MM,qm,216035734,0,2,qm_log_game_2
inner_band_1,0,23MM,qm,216042574,11,2,qm_log_game_2
inner_band_2,1,23MM,qm,216043574,11,2,qm_log_game_2
inner_band_3,1,23MM,qm,216044574,11,2,qm_log_game_2
inner_band_4,1,23MM,qm,216045574,11,2,qm_log_game_2
inner_band_5,1,23MM,qm,216046574,11,2,qm_log_game_2
inner_band_6,1,23MM,qm,216047574,11,2,qm_log_game_2
inner_band_7,1,23MM,qm,216048574,11,2,qm_log_game_2
inner_band_8,1,23MM,qm,216049574,11,2,qm_log_game_2
outer_band_1,0,23MM,qm,216050574,11,2,qm_log_game_2
outer_band_2,0,23MM,qm,216050574,11,2,qm_log_game_2
outer_band_3,0,23MM,qm,216050574,11,2,qm_log_game_2
outer_band_4,0,23MM,qm,216050574,11,2,qm_log_game_2
inner_band_1,0,23MM,qm,216060614,17,2,qm_log_game_2
inner_band_2,1,23MM,qm,216061614,17,2,qm_log_game_2
inner_band_3,1,23MM,qm,216062614,17,2,qm_log_game_2
inner_band_4,1,23MM,qm,216063614,17,2,qm_log_game_2
inner_band_5,0,23MM,qm,216064614,17,2,qm_log_game_2
inner_band_6,0,23MM,qm,216065614,17,2,qm_log_game_2
inner_band_7,0,23MM,qm,216066614,17,2,qm_log_game_2
inner_band_8,0,23MM,qm,216067614,17,2,qm_log_game_2
outer_band_1,0,23MM,qm,216068614,17,2,qm_log_game_2
outer_band_2,0,23MM,qm,216068614,17,2,qm_log_game_2
outer_band_3,0,23MM,qm,216068614,17,2,qm_log_game_2
outer_band_4,0,23MM,qm,216068614,17,2,qm_log_game_2
inner_band_1,0,23MM,qm,216076174,5,2,qm_log_game_2
inner_band_2,0,23MM,qm,216077174,5,2,qm_log_game_2
inner_band_3,0,23MM,qm,216078174,5,2,qm_log_game_2
inner_band_4,1,23MM,qm,216079174,5,2,qm_log_game_2
inner_band_5,1,23MM,qm,216080174,5,2,qm_log_game_2
inner_band_6,0,23MM,qm,216081174,5,2,qm_log_game_2
inner_band_7,0,23MM,qm,216082174,5,2,qm_log_game_2
outer_band_1,0,23MM,qm,216083175,5,2,qm_log_game_2
outer_band_2,0,23MM,qm,216083175,5,2,qm_log_game_2
outer_band_3,0,23MM,qm,216083175,5,2,qm_log_game_2
outer_band_4,0,23MM,qm,216083175,5,2,qm_log_game_2
inner_band_1,0,23MM,qm,216096574,18,2,qm_log_game_2
inner_band_2,0,23MM,qm,216097574,18,2,qm_log_game_2
inner_band_3,1,23MM,qm,216098574,18,2,qm_log_game_2
inner_band_4,1,23MM,qm,216099574,18,2,qm_log_game_2
inner_band_5,0,23MM,qm,216100574,18,2,qm_log_game_2
inner_band_6,0,23MM,qm,216101574,18,2,qm_log_game_2
inner_band_7,0,23MM,qm,216102574,18,2,qm_log_game_2
inner_band_8,0,23MM,qm,216103574,18,2,qm_log_game_2
outer_band_1,0,23MM,qm,216104574,18,2,qm_log_game_2
outer_band_2,0,23MM,qm,216104574,18,2,qm_log_game_2
outer_band_3,0,23MM,qm,216104574,18,2,qm_log_game_2
outer_band_4,0,23MM,qm,216104574,18,2,qm_log_game_2
inner_band_1,1,23MM,qm,216123774,10,2,qm_log_game_2
inner_band_2,1,23MM,qm,216124774,10,2,qm_log_game_2
inner_band_3,1,23MM,qm,216125774,10,2,qm_log_game_2
inner_band_4,1,23MM,qm,216126774,10,2,qm_log_game_2
inner_band_5,1,23MM,qm,216127774,10,2,qm_log_game_2
inner_band_6,0,23MM,qm,216128774,10,2,qm_log_game_2
inner_band_7,1,23MM,qm,216129774,10,2,qm_log_game_2
outer_band_1,0,23MM,qm,216130774,10,2,qm_log_game_2
outer_band_2,0,23MM,qm,216130774,10,2,qm_log_game_2
outer_band_3,0,23MM,qm,216130774,10,2,qm_log_game_2
outer_band_4,0,23MM,qm,216130774,10,2,qm_log_game_2
inner_band_1,0,23MM,qm,216136894,15,2,qm_log_game_2
inner_band_2,0,23MM,qm,216137894,15,2,qm_log_game_2
inner_band_3,1,23MM,qm,216138894,15,2,qm_log_game_2
inner_band_4,1,23MM,qm,216139893,15,2,qm_log_game_2
inner_band_5,1,23MM,qm,216140894,15,2,qm_log_game_2
inner_band_6,1,23MM,qm,216141894,15,2,qm_log_game_2
inner_band_7,0,23MM,qm,216142894,15,2,qm_log_game_2
inner_band_8,0,23MM,qm,216143894,15,2,qm_log_game_2
outer_band_1,0,23MM,qm,216144894,15,2,qm_log_game_2
outer_band_2,0,23MM,qm,216144894,15,2,qm_log_game_2
outer_band_3,0,23MM,qm,216144894,15,2,qm_log_game_2
outer_band_4,0,23MM,qm,216144894,15,2,qm_log_game_2
inner_band_1,0,23MM,qm,216151054,7,2,qm_log_game_2
inner_band_2,0,23MM,qm,216152054,7,2,qm_log_game_2
inner_band_3,1,23MM,qm,216153014,7,2,qm_log_game_2
inner_band_4,0,23MM,qm,216154054,7,2,qm_log_game_2
inner_band_5,0,23MM,qm,216155053,7,2,qm_log_game_2
inner_band_6,0,23MM,qm,216156053,7,2,qm_log_game_2
inner_band_7,1,23MM,qm,216157053,7,2,qm_log_game_2
outer_band_1,1,23MM,qm,216158053,7,2,qm_log_game_2
outer_band_2,1,23MM,qm,216158053,7,2,qm_log_game_2
outer_band_3,0,23MM,qm,216158053,7,2,qm_log_game_2
outer_band_4,0,23MM,qm,216158053,7,2,qm_log_game_2
inner_band_1,0,23MM,qm,216166253,2,2,qm_log_game_2
inner_band_2,0,23MM,qm,216167254,2,2,qm_log_game_2
inner_band_3,1,23MM,qm,216168253,2,2,qm_log_game_2
inner_band_4,1,23MM,qm,216169253,2,2,qm_log_game_2
inner_band_5,0,23MM,qm,216170253,2,2,qm_log_game_2
inner_band_6,0,23MM,qm,216171253,2,2,qm_log_game_2
inner_band_7,0,23MM,qm,216172253,2,2,qm_log_game_2
inner_band_8,0,23MM,qm,216173253,2,2,qm_log_game_2
outer_band_1,0,23MM,qm,216174256,2,2,qm_log_game_2
outer_band_2,0,23MM,qm,216174256,2,2,qm_log_game_2
outer_band_3,0,23MM,qm,216174256,2,2,qm_log_game_2
outer_band_4,0,23MM,qm,216174256,2,2,qm_log_game_2
inner_band_1,0,23MM,qm,216181933,16,2,qm_log_game_2
inner_band_2,1,23MM,qm,216182933,16,2,qm_log_game_2
inner_band_3,1,23MM,qm,216183933,16,2,qm_log_game_2
inner_band_4,1,23MM,qm,216184933,16,2,qm_log_game_2
inner_band_5,0,23MM,qm,216185933,16,2,qm_log_game_2
inner_band_6,0,23MM,qm,216186934,16,2,qm_log_game_2
inner_band_7,0,23MM,qm,216187933,16,2,qm_log_game_2
inner_band_8,0,23MM,qm,216188933,16,2,qm_log_game_2
outer_band_1,0,23MM,qm,216189933,16,2,qm_log_game_2
outer_band_2,0,23MM,qm,216189933,16,2,qm_log_game_2
outer_band_3,0,23MM,qm,216189933,16,2,qm_log_game_2
outer_band_4,0,23MM,qm,216189933,16,2,qm_log_game_2
inner_band_1,0,23MM,qm,216354026,10,3,qm_log_game_3
inner_band_2,1,23MM,qm,216355023,10,3,qm_log_game_3
inner_band_3,1,23MM,qm,216356024,10,3,qm_log_game_3
inner_band_4,1,23MM,qm,216357023,10,3,qm_log_game_3
inner_band_5,1,23MM,qm,216358023,10,3,qm_log_game_3
inner_band_6,1,23MM,qm,216359023,10,3,qm_log_game_3
inner_band_7,1,23MM,qm,216360023,10,3,qm_log_game_3
outer_band_1,0,23MM,qm,216361023,10,3,qm_log_game_3
outer_band_2,0,23MM,qm,216361023,10,3,qm_log_game_3
outer_band_3,0,23MM,qm,216361023,10,3,qm_log_game_3
outer_band_4,0,23MM,qm,216361023,10,3,qm_log_game_3
inner_band_1,1,23MM,qm,216366343,5,3,qm_log_game_3
inner_band_2,0,23MM,qm,216367343,5,3,qm_log_game_3
inner_band_3,1,23MM,qm,216368343,5,3,qm_log_game_3
inner_band_4,1,23MM,qm,216369343,5,3,qm_log_game_3
inner_band_5,1,23MM,qm,216370343,5,3,qm_log_game_3
inner_band_6,1,23MM,qm,216371343,5,3,qm_log_game_3
inner_band_7,1,23MM,qm,216372343,5,3,qm_log_game_3
outer_band_1,1,23MM,qm,216373383,5,3,qm_log_game_3
outer_band_2,1,23MM,qm,216373383,5,3,qm_log_game_3
outer_band_3,1,23MM,qm,216373383,5,3,qm_log_game_3
outer_band_4,1,23MM,qm,216373383,5,3,qm_log_game_3
inner_band_1,0,23MM,qm,216382503,4,3,qm_log_game_3
inner_band_2,0,23MM,qm,216383503,4,3,qm_log_game_3
inner_band_3,1,23MM,qm,216384503,4,3,qm_log_game_3
inner_band_4,1,23MM,qm,216385503,4,3,qm_log_game_3
inner_band_5,1,23MM,qm,216386503,4,3,qm_log_game_3
inner_band_6,1,23MM,qm,216387503,4,3,qm_log_game_3
inner_band_7,1,23MM,qm,216388503,4,3,qm_log_game_3
outer_band_1,1,23MM,qm,216389503,4,3,qm_log_game_3
outer_band_2,1,23MM,qm,216389503,4,3,qm_log_game_3
outer_band_3,0,23MM,qm,216389503,4,3,qm_log_game_3
outer_band_4,0,23MM,qm,216389503,4,3,qm_log_game_3
inner_band_1,0,23MM,qm,216396903,6,3,qm_log_game_3
inner_band_2,1,23MM,qm,216397903,6,3,qm_log_game_3
inner_band_3,1,23MM,qm,216398903,6,3,qm_log_game_3
inner_band_4,1,23MM,qm,216399903,6,3,qm_log_game_3
inner_band_5,1,23MM,qm,216400903,6,3,qm_log_game_3
inner_band_6,0,23MM,qm,216401903,6,3,qm_log_game_3
inner_band_7,1,23MM,qm,216402903,6,3,qm_log_game_3
inner_band_8,1,23MM,qm,216403903,6,3,qm_log_game_3
outer_band_1,1,23MM,qm,216404903,6,3,qm_log_game_3
outer_band_2,1,23MM,qm,216404903,6,3,qm_log_game_3
outer_band_3,0,23MM,qm,216404903,6,3,qm_log_game_3
outer_band_4,0,23MM,qm,216404903,6,3,qm_log_game_3
inner_band_1,0,23MM,qm,216412303,16,3,qm_log_game_3
inner_band_2,1,23MM,qm,216413303,16,3,qm_log_game_3
inner_band_3,1,23MM,qm,216414302,16,3,qm_log_game_3
inner_band_4,1,23MM,qm,216415303,16,3,qm_log_game_3
inner_band_5,1,23MM,qm,216416303,16,3,qm_log_game_3
inner_band_6,1,23MM,qm,216417302,16,3,qm_log_game_3
inner_band_7,1,23MM,qm,216418302,16,3,qm_log_game_3
inner_band_8,0,23MM,qm,216419303,16,3,qm_log_game_3
outer_band_1,1,23MM,qm,216420303,16,3,qm_log_game_3
outer_band_2,1,23MM,qm,216420303,16,3,qm_log_game_3
outer_band_3,0,23MM,qm,216420303,16,3,qm_log_game_3
outer_band_4,0,23MM,qm,216420303,16,3,qm_log_game_3
inner_band_1,0,23MM,qm,216429863,11,3,qm_log_game_3
inner_band_2,1,23MM,qm,216430862,11,3,qm_log_game_3
inner_band_3,1,23MM,qm,216431863,11,3,qm_log_game_3
inner_band_4,1,23MM,qm,216432863,11,3,qm_log_game_3
inner_band_5,1,23MM,qm,216433862,11,3,qm_log_game_3
inner_band_6,1,23MM,qm,216434863,11,3,qm_log_game_3
inner_band_7,1,23MM,qm,216435862,11,3,qm_log_game_3
inner_band_8,1,23MM,qm,216436862,11,3,qm_log_game_3
outer_band_1,0,23MM,qm,216437863,11,3,qm_log_game_3
outer_band_2,0,23MM,qm,216437863,11,3,qm_log_game_3
outer_band_3,0,23MM,qm,216437863,11,3,qm_log_game_3
outer_band_4,0,23MM,qm,216437863,11,3,qm_log_game_3
inner_band_1,0,23MM,qm,216445102,2,3,qm_log_game_3
inner_band_2,1,23MM,qm,216446102,2,3,qm_log_game_3
inner_band_3,1,23MM,qm,216447102,2,3,qm_log_game_3
inner_band_4,1,23MM,qm,216448102,2,3,qm_log_game_3
inner_band_5,0,23MM,qm,216449102,2,3,qm_log_game_3
inner_band_6,1,23MM,qm,216450103,2,3,qm_log_game_3
inner_band_7,0,23MM,qm,216451102,2,3,qm_log_game_3
outer_band_1,0,23MM,qm,216452102,2,3,qm_log_game_3
outer_band_2,0,23MM,qm,216452102,2,3,qm_log_game_3
outer_band_3,0,23MM,qm,216452102,2,3,qm_log_game_3
outer_band_4,0,23MM,qm,216452102,2,3,qm_log_game_3
inner_band_1,0,23MM,qm,216459702,8,3,qm_log_game_3
inner_band_2,0,23MM,qm,216460702,8,3,qm_log_game_3
inner_band_3,1,23MM,qm,216461702,8,3,qm_log_game_3
inner_band_4,1,23MM,qm,216462702,8,3,qm_log_game_3
inner_band_5,1,23MM,qm,216463702,8,3,qm_log_game_3
inner_band_6,1,23MM,qm,216464702,8,3,qm_log_game_3
inner_band_7,1,23MM,qm,216465702,8,3,qm_log_game_3
inner_band_8,0,23MM,qm,216466702,8,3,qm_log_game_3
outer_band_1,0,23MM,qm,216467702,8,3,qm_log_game_3
outer_band_2,0,23MM,qm,216467702,8,3,qm_log_game_3
outer_band_3,0,23MM,qm,216467702,8,3,qm_log_game_3
outer_band_4,0,23MM,qm,216467702,8,3,qm_log_game_3
inner_band_1,1,23MM,qm,216479222,15,3,qm_log_game_3
inner_band_2,1,23MM,qm,216480222,15,3,qm_log_game_3
inner_band_3,1,23MM,qm,216481222,15,3,qm_log_game_3
inner_band_4,1,23MM,qm,216482222,15,3,qm_log_game_3
inner_band_5,1,23MM,qm,216483222,15,3,qm_log_game_3
inner_band_6,0,23MM,qm,216484222,15,3,qm_log_game_3
inner_band_7,0,23MM,qm,216485222,15,3,qm_log_game_3
inner_band_8,0,23MM,qm,216486222,15,3,qm_log_game_3
outer_band_1,0,23MM,qm,216487222,15,3,qm_log_game_3
outer_band_2,0,23MM,qm,216487222,15,3,qm_log_game_3
outer_band_3,0,23MM,qm,216487222,15,3,qm_log_game_3
outer_band_4,0,23MM,qm,216487222,15,3,qm_log_game_3
inner_band_1,0,23MM,qm,216493342,17,3,qm_log_game_3
inner_band_2,0,23MM,qm,216494343,17,3,qm_log_game_3
inner_band_3,1,23MM,qm,216495342,17,3,qm_log_game_3
inner_band_4,1,23MM,qm,216496342,17,3,qm_log_game_3
inner_band_5,1,23MM,qm,216497342,17,3,qm_log_game_3
inner_band_6,0,23MM,qm,216498342,17,3,qm_log_game_3
inner_band_7,0,23MM,qm,216499342,17,3,qm_log_game_3
outer_band_1,0,23MM,qm,216500342,17,3,qm_log_game_3
outer_band_2,0,23MM,qm,216500342,17,3,qm_log_game_3
outer_band_3,0,23MM,qm,216500342,17,3,qm_log_game_3
outer_band_4,0,23MM,qm,216500342,17,3,qm_log_game_3
inner_band_1,1,23MM,qm,216511542,1,3,qm_log_game_3
inner_band_2,1,23MM,qm,216512542,1,3,qm_log_game_3
inner_band_3,1,23MM,qm,216513542,1,3,qm_log_game_3
inner_band_4,1,23MM,qm,216514542,1,3,qm_log_game_3
inner_band_5,1,23MM,qm,216515542,1,3,qm_log_game_3
inner_band_6,0,23MM,qm,216516542,1,3,qm_log_game_3
